randomacc:seq,0,0,0.116374,0
randomacc:seq,0,0,0.119576,4
randomacc:seq,0,0,0.147046,8
randomacc:seq,0,0,0.147132,12
randomacc:seq,0,0,0.523218,16
randomacc:seq,0,0,0.521192,20
randomacc:seq,0,0,0.522121,24
randomacc:seq,0,0,0.521178,28
randomacc:seq,0,0,0.463013,32
randomacc:seq,0,0,0.464105,36
randomacc:seq,0,0,0.463369,40
randomacc:seq,0,0,0.464196,44
randomacc:seq,0,0,0.736467,48
randomacc:seq,0,0,0.743455,52
randomacc:seq,0,0,0.738294,56
randomacc:seq,0,0,0.737798,60
randomacc:seq,0,0,0.682062,64
randomacc:seq,0,0,0.683188,68
randomacc:seq,0,0,0.681199,72
randomacc:seq,0,0,0.680291,76
randomacc:seq,0,0,0.745980,80
randomacc:seq,0,0,0.745805,84
randomacc:seq,0,0,0.745449,88
randomacc:seq,0,0,0.748912,92
randomacc:seq,0,0,0.690050,96
randomacc:seq,0,0,0.689377,100
randomacc:seq,0,0,0.687561,104
randomacc:seq,0,0,0.689233,108
randomacc:seq,0,0,0.745454,112
randomacc:seq,0,0,0.747200,116
randomacc:seq,0,0,0.745528,120
randomacc:seq,0,0,0.747762,124
randomacc:seq,16,16,0.116802,16
randomacc:seq,16,16,0.117966,20
randomacc:seq,16,16,0.146586,24
randomacc:seq,16,16,0.146801,28
randomacc:seq,16,16,0.402252,32
randomacc:seq,16,16,0.403687,36
randomacc:seq,16,16,0.405222,40
randomacc:seq,16,16,0.404655,44
randomacc:seq,16,16,0.680341,48
randomacc:seq,16,16,0.683127,52
randomacc:seq,16,16,0.681634,56
randomacc:seq,16,16,0.686156,60
randomacc:seq,16,16,0.739903,64
randomacc:seq,16,16,0.737756,68
randomacc:seq,16,16,0.741440,72
randomacc:seq,16,16,0.740991,76
randomacc:seq,16,16,0.688309,80
randomacc:seq,16,16,0.688402,84
randomacc:seq,16,16,0.689458,88
randomacc:seq,16,16,0.689550,92
randomacc:seq,16,16,0.749838,96
randomacc:seq,16,16,0.747763,100
randomacc:seq,16,16,0.748320,104
randomacc:seq,16,16,0.748555,108
randomacc:seq,16,16,0.691951,112
randomacc:seq,16,16,0.690794,116
randomacc:seq,16,16,0.689215,120
randomacc:seq,16,16,0.691222,124
randomacc:seq,16,16,0.523626,0
randomacc:seq,16,16,0.523531,4
randomacc:seq,16,16,0.525179,8
randomacc:seq,16,16,0.524141,12
randomacc:seq,32,32,0.117278,32
randomacc:seq,32,32,0.116375,36
randomacc:seq,32,32,0.146552,40
randomacc:seq,32,32,0.148716,44
randomacc:seq,32,32,0.742568,48
randomacc:seq,32,32,0.741085,52
randomacc:seq,32,32,0.740356,56
randomacc:seq,32,32,0.740604,60
randomacc:seq,32,32,0.683361,64
randomacc:seq,32,32,0.684089,68
randomacc:seq,32,32,0.685011,72
randomacc:seq,32,32,0.684948,76
randomacc:seq,32,32,0.748674,80
randomacc:seq,32,32,0.750183,84
randomacc:seq,32,32,0.746840,88
randomacc:seq,32,32,0.749453,92
randomacc:seq,32,32,0.690491,96
randomacc:seq,32,32,0.693199,100
randomacc:seq,32,32,0.688096,104
randomacc:seq,32,32,0.690500,108
randomacc:seq,32,32,0.749145,112
randomacc:seq,32,32,0.755994,116
randomacc:seq,32,32,0.754457,120
randomacc:seq,32,32,0.753250,124
randomacc:seq,32,32,0.461581,0
randomacc:seq,32,32,0.461895,4
randomacc:seq,32,32,0.466208,8
randomacc:seq,32,32,0.466769,12
randomacc:seq,32,32,0.403178,16
randomacc:seq,32,32,0.405124,20
randomacc:seq,32,32,0.400609,24
randomacc:seq,32,32,0.402024,28
randomacc:seq,48,48,0.117870,48
randomacc:seq,48,48,0.118501,52
randomacc:seq,48,48,0.146708,56
randomacc:seq,48,48,0.147112,60
randomacc:seq,48,48,0.401713,64
randomacc:seq,48,48,0.402783,68
randomacc:seq,48,48,0.401844,72
randomacc:seq,48,48,0.400963,76
randomacc:seq,48,48,0.680063,80
randomacc:seq,48,48,0.677138,84
randomacc:seq,48,48,0.678809,88
randomacc:seq,48,48,0.679276,92
randomacc:seq,48,48,0.737453,96
randomacc:seq,48,48,0.736616,100
randomacc:seq,48,48,0.734378,104
randomacc:seq,48,48,0.736119,108
randomacc:seq,48,48,0.677722,112
randomacc:seq,48,48,0.678091,116
randomacc:seq,48,48,0.679206,120
randomacc:seq,48,48,0.677853,124
randomacc:seq,48,48,0.736956,0
randomacc:seq,48,48,0.737943,4
randomacc:seq,48,48,0.738792,8
randomacc:seq,48,48,0.739199,12
randomacc:seq,48,48,0.682256,16
randomacc:seq,48,48,0.680540,20
randomacc:seq,48,48,0.681132,24
randomacc:seq,48,48,0.680578,28
randomacc:seq,48,48,0.735064,32
randomacc:seq,48,48,0.738685,36
randomacc:seq,48,48,0.734763,40
randomacc:seq,48,48,0.736133,44
randomacc:seq,64,64,0.116790,64
randomacc:seq,64,64,0.117036,68
randomacc:seq,64,64,0.146514,72
randomacc:seq,64,64,0.146927,76
randomacc:seq,64,64,0.741864,80
randomacc:seq,64,64,0.738239,84
randomacc:seq,64,64,0.740025,88
randomacc:seq,64,64,0.739511,92
randomacc:seq,64,64,0.681472,96
randomacc:seq,64,64,0.680252,100
randomacc:seq,64,64,0.684438,104
randomacc:seq,64,64,0.678857,108
randomacc:seq,64,64,0.739815,112
randomacc:seq,64,64,0.739745,116
randomacc:seq,64,64,0.737243,120
randomacc:seq,64,64,0.742687,124
randomacc:seq,64,64,0.681108,0
randomacc:seq,64,64,0.682019,4
randomacc:seq,64,64,0.682985,8
randomacc:seq,64,64,0.686771,12
randomacc:seq,64,64,0.737693,16
randomacc:seq,64,64,0.741774,20
randomacc:seq,64,64,0.740394,24
randomacc:seq,64,64,0.740203,28
randomacc:seq,64,64,0.682547,32
randomacc:seq,64,64,0.683653,36
randomacc:seq,64,64,0.683249,40
randomacc:seq,64,64,0.682000,44
randomacc:seq,64,64,0.403563,48
randomacc:seq,64,64,0.402983,52
randomacc:seq,64,64,0.401080,56
randomacc:seq,64,64,0.401864,60
randomacc:seq,80,80,0.117060,80
randomacc:seq,80,80,0.116507,84
randomacc:seq,80,80,0.146138,88
randomacc:seq,80,80,0.146721,92
randomacc:seq,80,80,0.401020,96
randomacc:seq,80,80,0.403357,100
randomacc:seq,80,80,0.400914,104
randomacc:seq,80,80,0.401436,108
randomacc:seq,80,80,0.464595,112
randomacc:seq,80,80,0.462840,116
randomacc:seq,80,80,0.464908,120
randomacc:seq,80,80,0.463671,124
randomacc:seq,80,80,0.742633,0
randomacc:seq,80,80,0.742662,4
randomacc:seq,80,80,0.744159,8
randomacc:seq,80,80,0.744797,12
randomacc:seq,80,80,0.685066,16
randomacc:seq,80,80,0.687141,20
randomacc:seq,80,80,0.683876,24
randomacc:seq,80,80,0.683643,28
randomacc:seq,80,80,0.741631,32
randomacc:seq,80,80,0.741273,36
randomacc:seq,80,80,0.740818,40
randomacc:seq,80,80,0.741148,44
randomacc:seq,80,80,0.677832,48
randomacc:seq,80,80,0.677237,52
randomacc:seq,80,80,0.676861,56
randomacc:seq,80,80,0.678415,60
randomacc:seq,80,80,0.735344,64
randomacc:seq,80,80,0.734378,68
randomacc:seq,80,80,0.734182,72
randomacc:seq,80,80,0.734685,76
randomacc:seq,96,96,0.117311,96
randomacc:seq,96,96,0.118378,100
randomacc:seq,96,96,0.147549,104
randomacc:seq,96,96,0.146038,108
randomacc:seq,96,96,0.526115,112
randomacc:seq,96,96,0.524375,116
randomacc:seq,96,96,0.526366,120
randomacc:seq,96,96,0.525191,124
randomacc:seq,96,96,0.690703,0
randomacc:seq,96,96,0.691337,4
randomacc:seq,96,96,0.690146,8
randomacc:seq,96,96,0.690823,12
randomacc:seq,96,96,0.748297,16
randomacc:seq,96,96,0.748284,20
randomacc:seq,96,96,0.748609,24
randomacc:seq,96,96,0.746021,28
randomacc:seq,96,96,0.687057,32
randomacc:seq,96,96,0.688125,36
randomacc:seq,96,96,0.688305,40
randomacc:seq,96,96,0.689959,44
randomacc:seq,96,96,0.738267,48
randomacc:seq,96,96,0.738418,52
randomacc:seq,96,96,0.739358,56
randomacc:seq,96,96,0.737201,60
randomacc:seq,96,96,0.681866,64
randomacc:seq,96,96,0.680622,68
randomacc:seq,96,96,0.680124,72
randomacc:seq,96,96,0.682406,76
randomacc:seq,96,96,0.403434,80
randomacc:seq,96,96,0.403523,84
randomacc:seq,96,96,0.404817,88
randomacc:seq,96,96,0.404279,92
randomacc:seq,112,112,0.116374,112
randomacc:seq,112,112,0.115912,116
randomacc:seq,112,112,0.145625,120
randomacc:seq,112,112,0.147980,124
randomacc:seq,112,112,0.745857,0
randomacc:seq,112,112,0.746195,4
randomacc:seq,112,112,0.746221,8
randomacc:seq,112,112,0.751238,12
randomacc:seq,112,112,0.693941,16
randomacc:seq,112,112,0.691032,20
randomacc:seq,112,112,0.692672,24
randomacc:seq,112,112,0.692057,28
randomacc:seq,112,112,0.750360,32
randomacc:seq,112,112,0.749982,36
randomacc:seq,112,112,0.748764,40
randomacc:seq,112,112,0.749378,44
randomacc:seq,112,112,0.679480,48
randomacc:seq,112,112,0.679790,52
randomacc:seq,112,112,0.681662,56
randomacc:seq,112,112,0.678575,60
randomacc:seq,112,112,0.738781,64
randomacc:seq,112,112,0.739879,68
randomacc:seq,112,112,0.738786,72
randomacc:seq,112,112,0.738385,76
randomacc:seq,112,112,0.465820,80
randomacc:seq,112,112,0.462674,84
randomacc:seq,112,112,0.466971,88
randomacc:seq,112,112,0.467157,92
randomacc:seq,112,112,0.525711,96
randomacc:seq,112,112,0.524351,100
randomacc:seq,112,112,0.526644,104
randomacc:seq,112,112,0.524555,108
